,university,carrer,inscription_date,first_name,last_name,gender,age,postal_code,location,email
570,universidad abierta interamericana,ingeniería mecánica,2020-11-23,grant,sanchez,male,-23.0,7630,hospital necochea,michellemolina@hotmail.com
571,universidad abierta interamericana,licenciatura en artes,2020-11-18,dale,martinez,male,7.0,1716,libertad,alyssa38@yahoo.com
572,universidad abierta interamericana,licenciatura en ciencias de la computación,2021-01-26,travis,taylor,male,-34.0,1716,libertad,martinezeric@yahoo.com
573,universidad abierta interamericana,ingeniería en informática,2021-01-24,nicholas,barber,male,32.0,7406,aldecon,meredith50@gmail.com
574,universidad abierta interamericana,licenciatura en administración,2020-10-12,cody,maldonado,male,-26.0,7406,aldecon,ajackson@gmail.com
575,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-15,angela,reid,female,33.0,1661,bella vista,benjaminhenderson@hotmail.com
576,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-15,angela,reid,female,33.0,3432,bella vista,benjaminhenderson@hotmail.com
577,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-15,angela,reid,female,33.0,4622,bella vista,benjaminhenderson@hotmail.com
578,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-15,angela,reid,female,33.0,5381,bella vista,benjaminhenderson@hotmail.com
579,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-15,angela,reid,female,33.0,5835,bella vista,benjaminhenderson@hotmail.com
580,universidad abierta interamericana,ingeniería electrónica,2021-01-04,jillian,carpenter,female,3.0,1661,bella vista,littlehaley@yahoo.com
581,universidad abierta interamericana,ingeniería electrónica,2021-01-04,jillian,carpenter,female,3.0,3432,bella vista,littlehaley@yahoo.com
582,universidad abierta interamericana,ingeniería electrónica,2021-01-04,jillian,carpenter,female,3.0,4622,bella vista,littlehaley@yahoo.com
583,universidad abierta interamericana,ingeniería electrónica,2021-01-04,jillian,carpenter,female,3.0,5381,bella vista,littlehaley@yahoo.com
584,universidad abierta interamericana,ingeniería electrónica,2021-01-04,jillian,carpenter,female,3.0,5835,bella vista,littlehaley@yahoo.com
585,universidad abierta interamericana,licenciatura en sociología,2020-12-03,james,wheeler,male,12.0,1661,bella vista,brittneyhoward@hotmail.com
586,universidad abierta interamericana,licenciatura en sociología,2020-12-03,james,wheeler,male,12.0,3432,bella vista,brittneyhoward@hotmail.com
587,universidad abierta interamericana,licenciatura en sociología,2020-12-03,james,wheeler,male,12.0,4622,bella vista,brittneyhoward@hotmail.com
588,universidad abierta interamericana,licenciatura en sociología,2020-12-03,james,wheeler,male,12.0,5381,bella vista,brittneyhoward@hotmail.com
589,universidad abierta interamericana,licenciatura en sociología,2020-12-03,james,wheeler,male,12.0,5835,bella vista,brittneyhoward@hotmail.com
590,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-09,matthew,mathis,male,27.0,1661,bella vista,christophersmith@hotmail.com
591,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-09,matthew,mathis,male,27.0,3432,bella vista,christophersmith@hotmail.com
592,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-09,matthew,mathis,male,27.0,4622,bella vista,christophersmith@hotmail.com
593,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-09,matthew,mathis,male,27.0,5381,bella vista,christophersmith@hotmail.com
594,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-09,matthew,mathis,male,27.0,5835,bella vista,christophersmith@hotmail.com
595,universidad abierta interamericana,diseño industrial,2020-10-09,raymond,rowland,male,-1.0,2740,almacen la colina,roberthernandez@yahoo.com
596,universidad abierta interamericana,arquitectura,2020-12-29,ricardo,walker,male,7.0,8379,gente grande,ryanswanson@hotmail.com
597,universidad abierta interamericana,licenciatura en planificación y diseño del paisaje,2020-12-28,aaron,mcfarland,male,21.0,8379,gente grande,coopereduardo@gmail.com
598,universidad abierta interamericana,ciencias veterinarias,2020-11-14,jason,hurst,male,0.0,2754,campo crisol,fprince@yahoo.com
599,universidad abierta interamericana,licenciatura en artes,2020-11-02,jeremy,griffin,male,-22.0,2754,campo crisol,ramirezrobert@yahoo.com
600,universidad abierta interamericana,licenciatura en ciencias ambientales,2020-12-26,brandi,molina,female,8.0,2754,campo crisol,petersonlucas@gmail.com
601,universidad abierta interamericana,licenciatura en producción de bioimagenes,2020-10-07,lisa,spencer,female,33.0,2754,campo crisol,tayloranthony@hotmail.com
602,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-09-05,megan,roach,female,3.0,2845,colonia duportal,bakerdanielle@gmail.com
603,universidad abierta interamericana,licenciatura en ciencia y tecnología de alimentos,2020-10-27,christopher,spears,male,31.0,1678,caseros,kmeyer@yahoo.com
604,universidad abierta interamericana,licenciatura en ciencia y tecnología de alimentos,2020-10-27,christopher,spears,male,31.0,3262,caseros,kmeyer@yahoo.com
605,universidad abierta interamericana,licenciatura en musicoterapia,2021-01-03,charles,patrick,male,10.0,1678,caseros,marthaphillips@gmail.com
606,universidad abierta interamericana,licenciatura en musicoterapia,2021-01-03,charles,patrick,male,10.0,3262,caseros,marthaphillips@gmail.com
607,universidad abierta interamericana,bioquímica,2020-09-21,betty,dominguez,female,-13.0,1678,caseros,chase31@yahoo.com
608,universidad abierta interamericana,bioquímica,2020-09-21,betty,dominguez,female,-13.0,3262,caseros,chase31@yahoo.com
609,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-27,gabriel,austin,male,13.0,5571,chivilcoy,anelson@yahoo.com
610,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-12-27,gabriel,austin,male,13.0,6620,chivilcoy,anelson@yahoo.com
611,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-12-10,adam,marsh,male,5.0,5571,chivilcoy,jacksonkelly@gmail.com
612,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-12-10,adam,marsh,male,5.0,6620,chivilcoy,jacksonkelly@gmail.com
613,universidad abierta interamericana,licenciatura en relaciones del trabajo,2020-09-29,jessica,wagner,female,44.0,5571,chivilcoy,yolandapatterson@yahoo.com
614,universidad abierta interamericana,licenciatura en relaciones del trabajo,2020-09-29,jessica,wagner,female,44.0,6620,chivilcoy,yolandapatterson@yahoo.com
615,universidad abierta interamericana,licenciatura en kinesiología y fisiatría,2020-12-19,william,nichols,male,36.0,5571,chivilcoy,rebeccabenton@gmail.com
616,universidad abierta interamericana,licenciatura en kinesiología y fisiatría,2020-12-19,william,nichols,male,36.0,6620,chivilcoy,rebeccabenton@gmail.com
617,universidad abierta interamericana,licenciatura en psicología,2020-09-07,amanda,salinas,female,0.0,5571,chivilcoy,meadowsdaniel@gmail.com
618,universidad abierta interamericana,licenciatura en psicología,2020-09-07,amanda,salinas,female,0.0,6620,chivilcoy,meadowsdaniel@gmail.com
619,universidad abierta interamericana,ciencias veterinarias,2020-12-07,joseph,miller,male,-23.0,5571,chivilcoy,stephanie98@yahoo.com
620,universidad abierta interamericana,ciencias veterinarias,2020-12-07,joseph,miller,male,-23.0,6620,chivilcoy,stephanie98@yahoo.com
621,universidad abierta interamericana,técnico para bioterios,2021-01-05,bethany,herman,female,-18.0,7519,san mayol,melissawilliams@hotmail.com
622,universidad abierta interamericana,licenciatura en sociología,2020-10-14,michael,washington,male,-35.0,7519,san mayol,bradleyjohnny@yahoo.com
623,universidad abierta interamericana,licenciatura en ciencias geológicas,2021-01-11,victoria,carr,female,-37.0,7519,san mayol,vschneider@gmail.com
624,universidad abierta interamericana,licenciatura en ciencias biológicas,2020-09-30,trevor,duncan,male,21.0,5523,buena nueva,dsmith@hotmail.com
625,universidad abierta interamericana,licenciatura en ciencias de la educación,2021-01-25,parker,bell,male,-33.0,5401,barrio el tontal,greenallen@yahoo.com
626,universidad abierta interamericana,licenciatura en administración,2020-10-07,diana,lynn,female,33.0,5401,barrio el tontal,orrmelanie@yahoo.com
627,universidad abierta interamericana,actuario,2020-10-03,michelle,wilson,female,-29.0,5401,barrio el tontal,gnewton@hotmail.com
628,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-10-18,kevin,williams,male,0.0,5401,barrio el tontal,richard26@yahoo.com
629,universidad abierta interamericana,licenciatura en sociología,2020-09-17,luke,stevenson,male,-16.0,5401,barrio el tontal,smithdwayne@hotmail.com
630,universidad abierta interamericana,bioquímica,2020-10-02,walter,padilla,male,47.0,7513,adolfo gonzales chaves,amejia@gmail.com
631,universidad abierta interamericana,licenciatura en ciencia y tecnología de alimentos,2020-10-20,eric,buchanan,male,29.0,7513,adolfo gonzales chaves,lauren05@yahoo.com
632,universidad abierta interamericana,arquitectura,2020-09-23,danielle,schmidt,female,-45.0,3212,arroyo el mocho,christine69@hotmail.com
633,universidad abierta interamericana,licenciatura en musicoterapia,2020-11-26,beverly,smith,female,6.0,1812,carlos spegazzini,joymartinez@gmail.com
634,universidad abierta interamericana,licenciatura en kinesiología y fisiatría,2020-12-27,matthew,cowan,male,13.0,5565,campo de los andes,loripoole@yahoo.com
635,universidad abierta interamericana,ciencias veterinarias,2020-10-19,erin,marquez,female,2.0,5565,campo de los andes,martinamy@yahoo.com
636,universidad abierta interamericana,licenciatura en ciencia política,2020-10-05,victoria,meyers,female,-23.0,7267,alvarez de toledo,hawkinsjennifer@hotmail.com
637,universidad abierta interamericana,licenciatura en ciencias de la computación,2020-12-13,evelyn,lane,female,-44.0,3371,cabure,bradyyoung@gmail.com
638,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-10-15,zachary,campos,male,10.0,3371,cabure,yromero@hotmail.com
639,universidad abierta interamericana,contador público,2020-12-04,daniel,davis,male,-46.0,3371,cabure,nicholas03@gmail.com
640,universidad abierta interamericana,licenciatura en ciencias de la computación,2021-01-06,timothy,fisher,male,10.0,3263,1 de mayo,osmith@yahoo.com
641,universidad abierta interamericana,licenciatura en ciencias de la computación,2021-01-06,timothy,fisher,male,10.0,3362,1 de mayo,osmith@yahoo.com
642,universidad abierta interamericana,licenciatura en artes,2020-09-02,christina,collins,female,0.0,1879,quilmes oeste,michaelharris@gmail.com
643,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-10-11,james,gregory,male,-44.0,7521,deferrari,clarkbrian@hotmail.com
644,universidad abierta interamericana,licenciatura en administración,2020-09-19,john,sanchez,male,10.0,8115,bajo hondo,andreclark@yahoo.com
645,universidad abierta interamericana,diseño de imagen y sonido,2021-01-24,jessica,ramirez,female,-27.0,8115,bajo hondo,conniehopkins@gmail.com
646,universidad abierta interamericana,licenciatura en ciencias biológicas,2020-09-22,brenda,schmidt,female,-7.0,4655,cabreria,glee@yahoo.com
647,universidad abierta interamericana,licenciatura en musicoterapia,2020-11-12,christine,charles,female,43.0,4655,cabreria,qbarber@gmail.com
648,universidad abierta interamericana,ciencias veterinarias,2020-11-17,john,little,male,-30.0,4655,cabreria,fbean@gmail.com
649,universidad abierta interamericana,licenciatura en ciencias biológicas,2020-09-11,kerri,diaz,female,45.0,4655,cabreria,washingtonblake@yahoo.com
650,universidad abierta interamericana,diseño industrial,2020-11-11,mary,allen,female,17.0,4655,cabreria,gnovak@gmail.com
651,universidad abierta interamericana,bioquímica,2020-11-13,carla,brooks,female,45.0,9217,cholila,russellmichelle@hotmail.com
652,universidad abierta interamericana,técnico para bioterios,2020-11-13,frank,diaz,male,31.0,8332,colonia rusa,rodriguezjon@yahoo.com
653,universidad abierta interamericana,bioquímica,2020-12-11,allison,johnson,female,13.0,8332,colonia rusa,nancymckinney@yahoo.com
654,universidad abierta interamericana,medicina,2020-11-05,kristen,maldonado,female,30.0,2449,avena,padillateresa@hotmail.com
655,universidad abierta interamericana,actuario,2020-11-21,lisa,wise,female,16.0,2449,avena,sean77@yahoo.com
656,universidad abierta interamericana,licenciatura en relaciones del trabajo,2020-09-28,andrea,dixon,female,-29.0,2449,avena,richard83@yahoo.com
657,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-10-16,debbie,thompson,female,23.0,2449,avena,tamara01@gmail.com
658,universidad abierta interamericana,agronomía,2021-01-16,erin,bryant,female,27.0,3425,costa grande,jonespamela@yahoo.com
659,universidad abierta interamericana,licenciatura en artes,2020-12-10,carolyn,marquez,female,-7.0,9103,bajo de los huesos,wilsonadriana@hotmail.com
660,universidad abierta interamericana,licenciatura en musicoterapia,2020-10-28,margaret,wilson,female,-46.0,9103,bajo de los huesos,wgraham@gmail.com
661,universidad abierta interamericana,licenciatura en planificación y diseño del paisaje,2020-10-25,felicia,simon,female,12.0,9103,bajo de los huesos,tiffany74@yahoo.com
662,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-10-27,jeffrey,simpson,male,35.0,9103,bajo de los huesos,saguirre@gmail.com
663,universidad abierta interamericana,actuario,2020-09-02,kaitlyn,nguyen,female,-16.0,9103,bajo de los huesos,kstevens@yahoo.com
664,universidad abierta interamericana,contador público,2020-12-12,heather,myers,female,16.0,9103,bajo de los huesos,nataliebrown@yahoo.com
665,universidad abierta interamericana,agronomía,2020-10-01,marc,smith,male,-35.0,6409,jose maria blanco,lorettaalexander@hotmail.com
666,universidad abierta interamericana,licenciatura en ciencia política,2020-10-10,lindsey,stanley,female,36.0,6409,jose maria blanco,kelleyteresa@hotmail.com
667,universidad abierta interamericana,licenciatura en sociología,2020-10-12,crystal,arnold,female,34.0,6409,jose maria blanco,irivera@gmail.com
668,universidad abierta interamericana,licenciatura en administración,2020-11-08,johnny,reid,male,-26.0,2935,algarrobo,marshallzachary@gmail.com
669,universidad abierta interamericana,licenciatura en administración,2020-11-08,johnny,reid,male,-26.0,3441,algarrobo,marshallzachary@gmail.com
670,universidad abierta interamericana,licenciatura en administración,2020-11-08,johnny,reid,male,-26.0,6531,algarrobo,marshallzachary@gmail.com
671,universidad abierta interamericana,licenciatura en administración,2020-11-08,johnny,reid,male,-26.0,8136,algarrobo,marshallzachary@gmail.com
672,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-11-21,vincent,thompson,male,9.0,2935,algarrobo,vrodriguez@gmail.com
673,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-11-21,vincent,thompson,male,9.0,3441,algarrobo,vrodriguez@gmail.com
674,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-11-21,vincent,thompson,male,9.0,6531,algarrobo,vrodriguez@gmail.com
675,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-11-21,vincent,thompson,male,9.0,8136,algarrobo,vrodriguez@gmail.com
676,universidad abierta interamericana,actuario,2020-10-24,sheri,doyle,female,-47.0,2935,algarrobo,ujones@gmail.com
677,universidad abierta interamericana,actuario,2020-10-24,sheri,doyle,female,-47.0,3441,algarrobo,ujones@gmail.com
678,universidad abierta interamericana,actuario,2020-10-24,sheri,doyle,female,-47.0,6531,algarrobo,ujones@gmail.com
679,universidad abierta interamericana,actuario,2020-10-24,sheri,doyle,female,-47.0,8136,algarrobo,ujones@gmail.com
680,universidad abierta interamericana,diseño industrial,2020-12-22,jennifer,williams,female,1.0,2935,algarrobo,qgibson@yahoo.com
681,universidad abierta interamericana,diseño industrial,2020-12-22,jennifer,williams,female,1.0,3441,algarrobo,qgibson@yahoo.com
682,universidad abierta interamericana,diseño industrial,2020-12-22,jennifer,williams,female,1.0,6531,algarrobo,qgibson@yahoo.com
683,universidad abierta interamericana,diseño industrial,2020-12-22,jennifer,williams,female,1.0,8136,algarrobo,qgibson@yahoo.com
684,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-22,laura,smith,female,35.0,2935,algarrobo,curtisstein@hotmail.com
685,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-22,laura,smith,female,35.0,3441,algarrobo,curtisstein@hotmail.com
686,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-22,laura,smith,female,35.0,6531,algarrobo,curtisstein@hotmail.com
687,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-22,laura,smith,female,35.0,8136,algarrobo,curtisstein@hotmail.com
688,universidad abierta interamericana,licenciatura en planificación y diseño del paisaje,2020-12-24,lee,leach,male,18.0,4137,abra baya,nfoster@gmail.com
689,universidad abierta interamericana,medicina,2020-10-09,victoria,english,female,32.0,4137,abra baya,lisa78@gmail.com
690,universidad abierta interamericana,licenciatura en planificación y diseño del paisaje,2020-11-08,darrell,johnson,male,-3.0,4137,abra baya,janice15@yahoo.com
691,universidad abierta interamericana,contador público,2020-12-27,kathleen,paul,female,-36.0,5633,ochenta y cuatro,hmiller@hotmail.com
692,universidad abierta interamericana,ingeniería electrónica,2020-09-18,brad,johnson,male,48.0,5633,ochenta y cuatro,riveracaleb@gmail.com
693,universidad abierta interamericana,contador público,2020-10-02,brandon,jones,male,14.0,2253,campo gimenez,vgarcia@yahoo.com
694,universidad abierta interamericana,farmacia,2020-11-09,jennifer,jackson,female,51.0,2253,campo gimenez,linda98@gmail.com
695,universidad abierta interamericana,medicina,2021-01-13,samantha,ray,female,-37.0,2253,campo gimenez,natalie32@hotmail.com
696,universidad abierta interamericana,licenciatura en ciencias de la educación,2020-12-16,stacy,perkins,female,-21.0,2253,campo gimenez,fjohnson@yahoo.com
697,universidad abierta interamericana,contador público,2020-11-19,madison,myers,female,43.0,2253,campo gimenez,jarnold@hotmail.com
698,universidad abierta interamericana,agronomía,2020-11-21,peter,keller,male,52.0,6331,colonia beaufort,cmendoza@yahoo.com
699,universidad abierta interamericana,licenciatura en musicoterapia,2020-10-27,david,taylor,male,-5.0,6331,colonia beaufort,xortiz@gmail.com
700,universidad abierta interamericana,licenciatura en administración,2020-09-30,colin,smith,male,-11.0,1854,longchamps,wendysherman@gmail.com
701,universidad abierta interamericana,licenciatura en ciencia y tecnología de alimentos,2020-12-04,tracey,moore,female,-43.0,1854,longchamps,carolinemccall@gmail.com
702,universidad abierta interamericana,licenciatura en administración,2020-11-12,melinda,rogers,female,4.0,1854,longchamps,wongjacob@gmail.com
703,universidad abierta interamericana,diseño industrial,2020-11-11,andrew,mills,male,33.0,5624,kilometro 47,calebcarrillo@hotmail.com
704,universidad abierta interamericana,ciencias veterinarias,2020-12-06,amanda,west,female,2.0,5624,kilometro 47,briggsdanielle@gmail.com
705,universidad abierta interamericana,licenciatura en sociología,2020-09-10,mark,parker,male,-33.0,5624,kilometro 47,award@yahoo.com
706,universidad abierta interamericana,bioquímica,2020-09-20,joshua,simpson,male,-30.0,3337,adolfo j pomar,brett13@hotmail.com
707,universidad abierta interamericana,licenciatura en sociología,2020-10-25,dustin,scott,male,46.0,2752,almacen el descanso,acampbell@gmail.com
708,universidad abierta interamericana,medicina,2020-10-12,christopher,mccullough,male,49.0,2752,almacen el descanso,jmyers@yahoo.com
709,universidad abierta interamericana,licenciatura en sociología,2021-01-25,jeffrey,cowan,male,-39.0,5560,arroyo claro,edwardsamber@yahoo.com
710,universidad abierta interamericana,contador público,2020-09-15,susan,austin,female,36.0,5560,arroyo claro,brucejimenez@gmail.com
711,universidad abierta interamericana,diseño de imagen y sonido,2020-12-26,dylan,smith,male,-45.0,6453,carlos salas,qschultz@yahoo.com
712,universidad abierta interamericana,licenciatura en relaciones del trabajo,2020-09-17,gregory,mcdonald,male,-38.0,8171,espartillar,patriciaedwards@gmail.com
713,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-09-27,david,jones,male,-6.0,8171,espartillar,douglaselizabeth@gmail.com
714,universidad abierta interamericana,medicina,2021-01-07,gregory,freeman,male,6.0,8171,espartillar,louis68@gmail.com
715,universidad abierta interamericana,licenciatura en ciencias geológicas,2020-11-16,margaret,thompson,female,43.0,1856,glew,trevorjones@yahoo.com
716,universidad abierta interamericana,licenciatura en ciencias biológicas,2020-12-28,robert,schwartz,male,25.0,1856,glew,harrisonmatthew@yahoo.com
717,universidad abierta interamericana,actuario,2020-10-09,michael,stephens,male,0.0,1856,glew,williamsvincent@hotmail.com
718,universidad abierta interamericana,licenciatura en artes,2020-11-19,william,finley,male,-8.0,1856,glew,hamiltonbarbara@hotmail.com
719,universidad abierta interamericana,contador público,2020-11-06,william,bauer,male,34.0,1856,glew,aaronmorgan@hotmail.com
720,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-09-11,stacey,gonzalez,female,42.0,1856,glew,bishopyvonne@yahoo.com
721,universidad abierta interamericana,ingeniería electrónica,2020-12-16,elizabeth,gross,female,7.0,3232,cabred,denise20@gmail.com
722,universidad abierta interamericana,contador público,2020-09-15,derrick,zhang,male,-31.0,3208,colonia ensanche sauce,ntate@yahoo.com
723,universidad abierta interamericana,licenciatura en ciencias de la computación,2020-12-20,tyler,rogers,male,42.0,3180,diego lopez,yjones@yahoo.com
724,universidad abierta interamericana,diseño de imagen y sonido,2020-11-16,frederick,taylor,male,24.0,3180,diego lopez,gsanders@hotmail.com
725,universidad abierta interamericana,licenciatura en terapia ocupacional,2020-09-30,kristen,washington,female,-22.0,7223,bonnement,hwatkins@yahoo.com
726,universidad abierta interamericana,medicina,2020-11-12,crystal,tran,female,16.0,7223,bonnement,allen81@gmail.com
727,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-09-18,janice,hughes,female,-27.0,7223,bonnement,curtis92@gmail.com
728,universidad abierta interamericana,licenciatura en administración,2020-12-10,andrea,mcguire,female,-46.0,7223,bonnement,martineric@gmail.com
729,universidad abierta interamericana,ciencias veterinarias,2020-10-24,karen,payne,female,34.0,6505,dudignac,stephanieodonnell@hotmail.com
730,universidad abierta interamericana,farmacia,2020-10-01,edwin,dominguez,male,-17.0,3045,campo zavalla,wilsonjoshua@gmail.com
731,universidad abierta interamericana,ingeniería mecánica,2020-09-16,john,turner,male,-40.0,3045,campo zavalla,juan46@yahoo.com
732,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-21,scott,jackson,male,8.0,2109,acebal,mariowalls@yahoo.com
733,universidad abierta interamericana,licenciatura en ciencias geológicas,2021-01-15,troy,hoffman,male,-4.0,2109,acebal,dlowe@yahoo.com
734,universidad abierta interamericana,actuario,2020-11-23,jeffrey,choi,male,-23.0,5607,colonia bombal y tabanera,achavez@hotmail.com
735,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-10-07,donna,warner,female,39.0,5607,colonia bombal y tabanera,lopezjon@gmail.com
736,universidad abierta interamericana,ingeniería mecánica,2020-11-14,kayla,silva,female,3.0,5607,colonia bombal y tabanera,hernandezphilip@gmail.com
737,universidad abierta interamericana,farmacia,2020-09-12,john,adams,male,16.0,5607,colonia bombal y tabanera,johnsontyler@yahoo.com
738,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-09-01,victoria,garcia,female,-23.0,5731,alfaland,anthony52@yahoo.com
739,universidad abierta interamericana,agronomía,2021-01-10,nicole,davidson,female,-10.0,5731,alfaland,alicia63@yahoo.com
740,universidad abierta interamericana,bioquímica,2020-10-09,elizabeth,barnes,female,16.0,5731,alfaland,gparrish@gmail.com
741,universidad abierta interamericana,farmacia,2021-01-08,audrey,swanson,female,-26.0,9003,bahia solano,kristie47@gmail.com
742,universidad abierta interamericana,licenciatura en ciencias de la computación,2021-01-31,alyssa,jordan,female,-28.0,9003,bahia solano,kristen98@yahoo.com
743,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-10-13,wayne,baker,male,17.0,1712,castelar,john43@hotmail.com
744,universidad abierta interamericana,licenciatura en ciencias antropológicas,2020-10-13,wayne,baker,male,17.0,2401,castelar,john43@hotmail.com
745,universidad abierta interamericana,licenciatura en ciencia política,2021-01-07,rachel,smith,female,-9.0,2915,aguirrezabala,fkane@yahoo.com
746,universidad abierta interamericana,ingeniería en informática,2021-01-02,richard,ponce,male,20.0,2915,aguirrezabala,xfaulkner@gmail.com
747,universidad abierta interamericana,licenciatura en musicoterapia,2020-12-09,tina,andrews,female,20.0,2915,aguirrezabala,bensonsharon@yahoo.com
748,universidad abierta interamericana,farmacia,2020-12-08,brianna,lopez,female,51.0,8303,cinco saltos,michaelclark@yahoo.com
749,universidad abierta interamericana,licenciatura en kinesiología y fisiatría,2020-12-16,ruth,martinez,female,16.0,8303,cinco saltos,chad12@yahoo.com
750,universidad abierta interamericana,licenciatura en planificación y diseño del paisaje,2020-10-15,shelley,livingston,female,-13.0,3007,empalme san carlos,padillakathy@yahoo.com
751,universidad abierta interamericana,medicina,2020-10-17,ashley,rivas,female,-38.0,3007,empalme san carlos,melvin06@hotmail.com
752,universidad abierta interamericana,agronomía,2020-11-14,tara,rogers,female,2.0,3007,empalme san carlos,james67@yahoo.com
753,universidad abierta interamericana,licenciatura en ciencias biológicas,2020-11-15,brandon,rodriguez,male,5.0,3007,empalme san carlos,kathleenmorrow@gmail.com
754,universidad abierta interamericana,licenciatura en ciencias geológicas,2021-01-06,kathleen,thomas,female,-1.0,3007,empalme san carlos,thomaspaige@gmail.com
755,universidad abierta interamericana,ingeniería mecánica,2020-09-14,stephanie,smith,female,13.0,3716,campo largo,rrodriguez@hotmail.com
756,universidad abierta interamericana,licenciatura en ciencias ambientales,2020-09-28,robert,ortiz,male,-13.0,1653,villa ballester,lacey21@hotmail.com
757,universidad abierta interamericana,ingeniería electrónica,2021-01-19,john,allen,male,-43.0,1653,villa ballester,lauren82@yahoo.com
758,universidad abierta interamericana,diseño industrial,2020-11-18,molly,evans,female,11.0,2456,esmeralda,hortonvincent@gmail.com
759,universidad abierta interamericana,licenciatura en relaciones del trabajo,2020-12-06,angela,newman,female,-37.0,2456,esmeralda,belljulie@gmail.com
760,universidad abierta interamericana,bioquímica,2020-09-02,thomas,chapman,male,-6.0,2456,esmeralda,vjohnson@yahoo.com
761,universidad abierta interamericana,licenciatura en relaciones del trabajo,2021-01-30,cynthia,white,female,-10.0,2456,esmeralda,linda30@yahoo.com
762,universidad abierta interamericana,licenciatura en ciencia y tecnología de alimentos,2020-11-14,joseph,ray,male,25.0,1826,remedios de escalada,eevans@hotmail.com
763,universidad abierta interamericana,contador público,2020-10-21,michael,smith,male,10.0,1826,remedios de escalada,angela08@hotmail.com
764,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2020-10-16,jessica,perez,female,31.0,1826,remedios de escalada,roseamanda@hotmail.com
765,universidad abierta interamericana,licenciatura en administración,2021-01-19,joann,smith,female,-31.0,5771,alanices,beth74@yahoo.com
766,universidad abierta interamericana,ingeniería en informática,2020-10-20,james,johnson,male,22.0,5771,alanices,santosantonio@yahoo.com
767,universidad abierta interamericana,diseño industrial,2020-12-04,sarah,andrews,female,8.0,5771,alanices,cookjohn@hotmail.com
768,universidad abierta interamericana,medicina,2020-09-28,kimberly,huber,female,15.0,3070,dho,johnkramer@gmail.com
769,universidad abierta interamericana,técnico para bioterios,2020-10-31,timothy,friedman,male,-15.0,3070,dho,nnicholson@yahoo.com
770,universidad abierta interamericana,licenciatura en ciencias antropológicas,2021-01-28,scott,allen,male,11.0,3070,dho,whitecrystal@yahoo.com
771,universidad abierta interamericana,actuario,2020-11-06,cynthia,johnson,female,2.0,3041,cacique ariacaiquin,moranandrea@yahoo.com
772,universidad abierta interamericana,técnico para bioterios,2020-11-21,andrew,johnson,male,9.0,6433,arturo vatteone,dale79@gmail.com
773,universidad abierta interamericana,bioquímica,2020-10-12,william,clark,male,-10.0,3187,atencio,aaron51@gmail.com
774,universidad abierta interamericana,licenciatura en ciencias de la computación,2020-12-19,elizabeth,suarez,female,-23.0,3187,atencio,courtneybaker@hotmail.com
775,universidad abierta interamericana,licenciatura en ciencias ambientales,2020-12-24,lisa,roach,female,36.0,3187,atencio,jermaine58@hotmail.com
776,universidad abierta interamericana,licenciatura en gestión de agroalimentos,2021-01-08,cynthia,davis,female,22.0,6530,carlos casares,russellsteven@hotmail.com
777,universidad abierta interamericana,técnico para bioterios,2020-09-18,david,knox,male,44.0,6530,carlos casares,abigail81@hotmail.com
778,universidad abierta interamericana,ciencias veterinarias,2020-11-15,daniel,lewis,male,30.0,6530,carlos casares,julie78@yahoo.com
